order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-101302,2026-02-03,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,9329,9329,CUST-89116,App
UK-2026-104494,2026-06-20,North,Noida,Non-Stick Cookware Set,Home & Kitchen,,2887,2887,CUST-39884,App
UK-2026-103300,2026-05-04,North,Delhi,Wireless Earbuds Pro,Electronics,2,3003,6006,CUST-30406,Website
UK-2026-103054,2026-04-10,North,Gurugram,Vitamin C Serum,Beauty,2,682,1364 INR,CUST-21579,Website
UK-2026-103415,2026-05-23,Central,Bhopal,Foldable Treadmill T2,Sports,1,23889,23889,CUST-25397,Website
UK-2026-103892,2026-05-25,East,Patna,Ethnic Dupatta,Fashion,1,511,511,CUST-39399,Website
UK-2026-103658,2026-05-05,North,Gurugram,Modern Wall Clock,Home & Kitchen,1,823,823,CUST-56533,Marketplace
UK-2026-103910,2026-05-15,South,Hyderabad,Silk Saree,Fashion,2,3336,6672,CUST-85755,Website
UK-2026-101455,2026-03-28,West,Pune,Cycling Helmet,Sports,1,1538,1538,CUST-89481,App
UK-2026-101413,2026-02-02,South,Bengaluru,Cotton Kurta Set,Fashion,3,1333,3999,CUST-24115,Website
UK-2026-102911,2026-04-15,East,Guwahati,Denim Jacket,Fashion,1,2241,2241,CUST-52771,App
UK-2026-104968,2026-06-21,West,Pune,Badminton Racket Set,Sports,1,2503,2503,CUST-78577,Marketplace
UK-2026-102920,2026-04-02,South,Chennai,Mirrorless Camera Lite,Electronics,1,28861,28861,CUST-61969,App
UK-2026-101417,01/02/2026,North,Noida,Wireless Earbuds Pro,Electronics,2,2923,5846,CUST-65136,Website
UK-2026-103905,2026-05-31,East,Bhubaneswar,Bluetooth Speaker Mini,Electronics,1,1478,1478,CUST-62481,App
UK-2026-103537,2026-05-01,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,1,2991,2991,CUST-16863,Website
UK-2026-104677,2026-06-22,South,Hyderabad,Air Fryer 5L,Home & Kitchen,2,5358,10716,CUST-26101,App
UK-2026-100901,2026-02-24,South,Hyderabad,Yoga Mat Pro,Sports,2,1148,2296,CUST-66725,Website
UK-2026-101513,2026-03-27,North,Gurugram,Leather Wallet,Fashion,1,912,912,CUST-10958,App
UK-2026-103253,2026-05-28,East,Guwahati,Electric Kettle 1.5L,Home & Kitchen,3,1097,3291,CUST-51042,App
UK-2026-104362,2026-06-29,West,Pune,Gym Gloves,Sports,2,509,1018,CUST-78802,Marketplace
UK-2026-104240,2026-06-16,West,Bombay,Ethnic Dupatta,Fashion,1,503,503,CUST-97293,App
UK-2026-101376,2026-02-18,South,Bengaluru,Electric Kettle 1.5L,Home & Kitchen,1,1142,1142,CUST-18461,Website
UK-2026-103642,2026-05-17,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,1,3149,3149,CUST-81315,App
UK-2026-103570,2026-05-31,West,Surat,Silk Saree,Fashion,1,3370,3370,CUST-73997,Website
UK-2026-101761,2026-03-09,North,Noida,Air Fryer 5L,Home & Kitchen,1,5652,5652,CUST-39525,App
UK-2026-104616,2026-06-28,Central,Indore,Gym Gloves,Sports,1,484,₹484,CUST-71453,Website
UK-2026-101435,2026-02-13,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,9284,9284,CUST-18637,Website
UK-2026-104903,2026-06-28,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,1,1410,1410,CUST-67585,App
UK-2026-102569,2026-04-17,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,1,1392,1392,CUST-38375,App
UK-2026-101321,2026-02-18,South,Bengaluru,Mirrorless Camera Lite,Electronics,1,28478,28478,CUST-89620,Website
UK-2026-102643,2026-04-27,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1480,1480,CUST-24531,Marketplace
UK-2026-100402,2026-01-10,North,New Delhi,Non-Stick Cookware Set,Home & Kitchen,1,2922,2922,CUST-99649,App
UK-2026-101211,2026-02-04,South,Madras,Slim Fit Jeans,Fashion,1,1555,1555,CUST-33447,Marketplace
UK-2026-101520,2026-03-07,West,Mumbai,Mixer Grinder 750W,Home & Kitchen,1,3250,3250,CUST-25397,App
UK-2026-103955,2026-05-07,South,Hyderabad,Silk Saree,Fashion,2,3408,6816,CUST-42101,App
UK-2026-100069,2026-01-11,East,Guwahati,Cotton Bedsheet Set,Home & Kitchen,2,1442,2884,CUST-89481,App
UK-2026-103474,2026-05-31,South,Chennai,Ultrabook Air 14,Electronics,1,28708,28708,CUST-81087,Marketplace
UK-2026-104862,2026-06-22,South,Kochi,Slim Fit Jeans,Fashion,1,1672,1672,CUST-81867,Marketplace
UK-2026-101469,2026-03-19,West,Ahmedabad,Makeup Brush Set,Beauty,1,1324,1324,CUST-32361,Website
UK-2026-103298,2026-05-09,East,Kolkata,Football Size 5,Sports,2,854,1708,CUST-70048,Marketplace
UK-2026-104380,2026-06-03,West,Surat,Smart Watch X2,Electronics,1,4503,4503,CUST-53790,Marketplace
UK-2026-100560,2026-01-02,West,Pune,Silk Saree,Fashion,1,3603,3603,CUST-94683,App
UK-2026-102813,2026-04-24,North,Gurugram,Noise-Cancelling Headphones,Electronics,1,8750,8750,CUST-12114,App
UK-2026-101098,2026-02-26,West,Ahmedabad,Power Bank 20000mAh,Electronics,1,1882,1882,CUST-77584,Marketplace
UK-2026-102574,2026-04-14,North,Noida,Robot Vacuum R7,Home & Kitchen,1,18964,18964,CUST-32875,Website
UK-2026-104854,2026-06-23,North,Chandigarh,Cotton Kurta Set,Fashion,1,1262,1262,CUST-11236,Website
UK-2026-102182,2026-03-23,East,Kolkata,Modern Wall Clock,Home & Kitchen,2,839,1678,CUST-70398,Website
UK-2026-103039,2026-04-20,North,Chandigarh,Denim Jacket,Fashion,1,2304,2304,CUST-72376,Marketplace
UK-2026-100103,2026-01-17,South,Hyderabad,Mirrorless Camera Lite,Electronics,1,29551,29551,CUST-91064,Marketplace
UK-2026-104372,2026-06-10,West,Ahmedabad,Robot Vacuum R7,Home & Kitchen,4,19396,77584,CUST-72376,Marketplace
UK-2026-102869,2026-04-07,South,Kochi,Silk Saree,Fashion,1,3455,3455,CUST-96460,Website
UK-2026-101832,2026-03-19,North,Chandigarh,Denim Jacket,Fashion,1,2278,2278,CUST-26685,App
UK-2026-104010,2026-05-10,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,3,1146,3438,CUST-42565,Website
UK-2026-100520,2026-01-30,South,Kochi,Cricket Bat English Willow,Sports,2,9217,18434,CUST-85765,Website
UK-2026-102496,2026-04-11,North,Gurugram,Robot Vacuum R7,Home & Kitchen,1,19217,19217,CUST-32994,Website
UK-2026-103217,2026-05-17,East,Kolkata,Silk Saree,Fashion,2,3413,6826,CUST-23919,App
UK-2026-101452,2026-03-15,West,Mumbai,Vitamin C Serum,Beauty,1,722,722,CUST-14062,Website
UK-2026-101265,2026-02-01,West,Surat,Silk Saree,Fashion,1,3584,3584,CUST-30051,App
UK-2026-104086,2026-06-14,West,Pune,43-inch Smart TV,Electronics,2,25663,51326,CUST-37572,Website
UK-2026-102670,2026-04-15,North,Noida,Power Bank 20000mAh,Electronics,1,1866,1866,CUST-28933,Marketplace
UK-2026-103596,2026-05-27,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,1,3387,3387,CUST-26987,Marketplace
UK-2026-101623,2026-03-20,West,Mumbai,Adjustable Dumbbells 15kg,Sports,1,5154,5154,CUST-77890,App
UK-2026-103837,2026-05-28,North,Chandigarh,Badminton Racket Set,Sports,3,2480,7440,CUST-13983,App
UK-2026-104076,2026-06-16,North,Delhi,Sunscreen SPF50,Beauty,3,540,1620,CUST-83682,App
UK-2026-102562,"Apr 21, 2026",South,Hyderabad,Power Bank 20000mAh,Electronics,1,1821,1821,CUST-41675,Marketplace
UK-2026-102227,2026-03-01,North,Chandigarh,Beard Grooming Kit,Beauty,1,1000,1000,CUST-89749,Website
UK-2026-100194,2026-01-18,West,Surat,Makeup Brush Set,Beauty,2,1249,2498,CUST-12017,App
UK-2026-102430,2026-04-12,South,Bengaluru,Adjustable Dumbbells 15kg,Sports,-2,4793,4793,CUST-37659,Website
UK-2026-103868,2026-05-21,East,Bhubaneswar,43-inch Smart TV,Electronics,2,26169,52338,CUST-34891,App
UK-2026-104469,2026-06-01,East,Bhubaneswar,Cotton Bedsheet Set,Home & Kitchen,1,1394,1394,CUST-20347,App
UK-2026-103710,2026-05-20,North,Delhi,Football Size 5,Sports,2,881,1762,CUST-99773,App
UK-2026-104435,2026-06-11,West,Mumbai,Non-Stick Cookware Set   ,Home & Kitchen,1,2859,2859,CUST-81043,App
UK-2026-102479,2026-04-08,North,Noida,Dinner Set 24pc,Home & Kitchen,1,2615,2615,CUST-35640,App
UK-2026-104809,2026-06-20,North,Noida,Smart Watch X2,Electronics,1,4299,4299,CUST-37286,Website
UK-2026-102256,2026-04-18,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,2,1063,2126,CUST-60887,Marketplace
UK-2026-101638,2026-03-12,East,Patna,Cotton Bedsheet Set,Home & Kitchen,1,1426,1426,CUST-95666,App
UK-2026-102667,2026-04-18,Central,Nagpur,Slim Fit Jeans,Fashion,1,1562,1562,CUST-43914,App
UK-2026-103299,2026-05-25,North,Chandigarh,Smart Watch X2,Electronics,1,4483,4483,CUST-83383,Website
UK-2026-100887,2026-02-19,Central,Indore,Foldable Treadmill T2,Sports,1,25894,25894,CUST-71542,App
UK-2026-102986,2026-04-03,South,Kochi,Ionic Hair Dryer,Beauty,1,1848,1848,CUST-66213,Marketplace
UK-2026-100473,2026-01-19,South,  Bengaluru,Sunscreen SPF50,Beauty,1,541,541,CUST-35489,App
UK-2026-104864,"Jun 27, 2026",West,Ahmedabad,Cotton Kurta Set,Fashion,2,1318,2636,CUST-20915,Website
UK-2026-103502,2026-05-04,Central,Raipur,Denim Jacket,Fashion,2,2122,4244,CUST-70197,App
UK-2026-103169,2026-05-29,North,Delhi,Smart Watch X2,Electronics,1,4622,4622,CUST-76980,Marketplace
UK-2026-103477,2026-05-11,Central,Nagpur,Sunscreen SPF50,Beauty,1,550,550,CUST-94729,Marketplace
UK-2026-103924,2026-05-18,North,Chandigarh,Power Bank 20000mAh,Electronics,2,1848,3696,CUST-47212,App
UK-2026-104179,2026-06-27,West,Mumbai,Mixer Grinder 750W,Home & Kitchen,1,3251,3251,CUST-74944,App
UK-2026-102634,2026-04-07,South,Kochi,Non-Stick Cookware Set,Home & Kitchen,2,2857,5714,CUST-63998,Website
UK-2026-101319,2026-02-06,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,1,2812,2812,CUST-96920,App
UK-2026-102811,2026-04-26,South,Chennai,Cotton Kurta Set,Fashion,2,1264,2528,CUST-98898,App
UK-2026-101328,2026-02-16,South,Kochi,Dinner Set 24pc,Home & Kitchen,3,2581,7743,CUST-81478,App
UK-2026-101512,2026-03-31,West,Surat,Cotton Kurta Set,Fashion,1,1341,1341,CUST-95069,App
UK-2026-100753,18-02-26,East,Bhubaneswar,Modern Wall Clock,Home & Kitchen,1,809,809,CUST-70251,App
UK-2026-104136,2026-06-30,East,Kolkata,Cotton Kurta Set,Fashion,1,1260,1260,CUST-46150,App
UK-2026-102467,2026-04-22,South,Kochi   ,Slim Fit Jeans,Fashion,1,1674,1674,CUST-59344,Marketplace
UK-2026-104294,2026-06-14,Central,Raipur,Silk Saree,Fashion,1,3433,3433,CUST-76160,Website
UK-2026-104108,2026-06-15,North,Chandigarh,43-inch Smart TV,Electronics,2,26500,53000,CUST-23735,App
UK-2026-101589,2026-03-04,North,Noida,Mirrorless Camera Lite,Electronics,4,30417,121668,CUST-53313,Website
UK-2026-101633,2026-03-31,West,Mumbai,Dinner Set 24pc,Home & Kitchen,2,2617,5234,CUST-15811,Marketplace
UK-2026-100217,2026-01-16,South,Bengaluru,Badminton Racket Set,Sports,1,2495,2495,CUST-39912,Marketplace
UK-2026-100978,2026-02-13,West,Ahmedabad,Face Wash Combo,Beauty,3,448,,CUST-38535,App
UK-2026-103359,2026-05-31,North,Delhi,Sunscreen SPF50,Beauty,2,550,1100,CUST-73593,Website
UK-2026-104543,2026-06-15,North,Chandigarh,Cotton Kurta Set,Fashion,1,1313,1313,CUST-54229,Marketplace
UK-2026-103274,2026-05-29,West,Mumbai,Robot Vacuum R7,Home & Kitchen,1,18928,18928,CUST-53998,Website
UK-2026-100675,2026-01-06,East,Guwahati,Ionic Hair Dryer,Beauty,2,1909,3818,CUST-75521,Website
UK-2026-104836,2026-06-28,South,Kochi,Denim Jacket,Fashion,1,2221,2221,CUST-80259,App
UK-2026-101279,2026-02-27,South,Bengaluru,Makeup Brush Set,Beauty,1,1257,1257,CUST-54360,App
UK-2026-104863,2026-06-22,West,Surat,Noise-Cancelling Headphones,Electronics,2,9409,18818,CUST-17326,Marketplace
UK-2026-104499,2026-06-17,East,Patna,Robot Vacuum R7,Home & Kitchen,,19335,19335,CUST-54437,Marketplace
UK-2026-101292,2026-02-11,West,Ahmedabad,Silk Saree,Fashion,1,3511,3511,CUST-48406,Website
UK-2026-102939,2026-04-20,South,Chennai,Slim Fit Jeans,Fashion,4,1659,6636,CUST-83338,App
UK-2026-101552,2026-03-05,West,Ahmedabad,Eau de Parfum 100ml,Beauty,2,1916,3832,CUST-67927,Marketplace
UK-2026-101866,2026-03-24,South,Kochi,Noise-Cancelling Headphones,Electronics,1,8695,8695,CUST-57131,Website
UK-2026-101573,2026-03-09,North,Chandigarh,Badminton Racket Set,Sports,1,2517,2517,CUST-63998,Website
UK-2026-100421,2026-01-01,West,Mumbai,Wireless Earbuds Pro,Electronics,1,2953,2953,CUST-90561,App
UK-2026-101956,04/03/2026,West,Mumbai,Running Sneakers,Fashion,1,2870,2870,CUST-49601,App
UK-2026-100390,2026-01-02,South,Hyderabad,Cotton Kurta Set,Fashion,2,1269,2538,CUST-52133,Marketplace
UK-2026-104522,2026-06-22,North,Chandigarh,Ultrabook Air 14,Electronics,1,29360,29360,CUST-38964,Marketplace
UK-2026-100404,2026-01-15,South,Kochi,Leather Wallet,Fashion,1,875,875,CUST-69266,Website
UK-2026-100075,2026-01-21,South,Kochi,Vitamin C Serum,Beauty,4,672,2688,CUST-53325,App
UK-2026-104882,2026-06-28,East,Kolkata,Power Bank 20000mAh,Electronics,1,1827,1827,CUST-69761,App
UK-2026-101014,"Feb 23, 2026",North,Gurugram,Air Fryer 5L,Home & Kitchen,1,5255,5255,CUST-93151,App
UK-2026-102802,2026-04-27,North,Delhi,Dinner Set 24pc,Home & Kitchen,2,2388,4776,CUST-89699,Website
UK-2026-103520,2026-05-26,South,Bengaluru,Modern Wall Clock,Home & Kitchen,2,814,1628,CUST-39584,App
UK-2026-101578,"Mar 20, 2026",Central,Nagpur,Electric Kettle 1.5L,Home & Kitchen,1,1092,1092,CUST-66591,Marketplace
UK-2026-101168,2026-02-27,North,Gurugram,Makeup Brush Set,Beauty,1,1254,1254,CUST-81876,Website
UK-2026-101639,2026-03-22,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9326,9326,CUST-36923,Website
UK-2026-100451,04/01/2026,East,Bhubaneswar,Noise-Cancelling Headphones,Electronics,2,9281,18562,CUST-31128,App
UK-2026-104840,2026-06-16,South,Bengaluru,Wireless Earbuds Pro,Electronics,2,3058,6116,CUST-37237,Marketplace
UK-2026-102042,2026-03-12,West,Ahmedabad,Makeup Brush Set,Beauty,1,1262,1262,CUST-16920,App
UK-2026-103152,2026-05-10,North,Gurugram,Football Size 5,Sports,1,873,873,CUST-73890,Marketplace
UK-2026-102476,2026-04-13,South,Cochin,Beard Grooming Kit,Beauty,1,951,951,CUST-61410,Website
UK-2026-104592,2026-06-22,North,Delhi,Denim Jacket,Fashion,1,2184,2184,CUST-36469,Website
UK-2026-100765,2026-02-17,East,Patna,Bluetooth Speaker Mini,Electronics,1,1558,1558,CUST-15167,Website
UK-2026-104210,2026-06-06,Central,Indore,Power Bank 20000mAh,Electronics,2,1796,3592,CUST-76359,Website
UK-2026-102040,2026-03-31,Central,Nagpur,Bluetooth Speaker Mini,Electronics,1,1441,1441,CUST-88958,Marketplace
UK-2026-102720,2026-04-08,South,Chennai,Mirrorless Camera Lite,Electronics,1,29471,29471,CUST-44201,Website
UK-2026-101535,2026-03-28,South,Bengaluru,Yoga Mat Pro,Sports,1,1173,1173,CUST-81170,App
UK-2026-100865,2026-02-04,South,Kochi,43-inch Smart TV,Electronics,1,27099,27099,CUST-72405,Marketplace
UK-2026-103074,2026-04-15,South,Kochi,Yoga Mat Pro,Sports,1,1256,1256,CUST-10958,App
UK-2026-104844,2026-06-27,West,Surat,Noise-Cancelling Headphones,Electronics,1,8551,8551,CUST-84565,App
UK-2026-103391,2026-05-17,North,Delhi,Adjustable Dumbbells 15kg,Sports,1,5003,5003,CUST-85740,App
UK-2026-103070,2026-04-04,West,Pune,Vitamin C Serum,Beauty,1,672,,CUST-97113,App
UK-2026-102508,2026-04-15,Central,Nagpur,Foldable Treadmill T2,Sports,1,24329,24329,CUST-70736,Website
UK-2026-100101,2026-01-19,East,Bhubaneswar,Bluetooth Speaker Mini,Electronics,1,1433,1433,CUST-16254,Marketplace
UK-2026-104373,2026-06-06,Central,Raipur,Noise-Cancelling Headphones,Electronics,1,9322,9322,CUST-92580,App
UK-2026-100264,2026-01-15,South,Madras,Air Fryer 5L,Home & Kitchen,2,5361,10722,CUST-82468,App
UK-2026-100689,2026-01-09,East,Bhubaneswar,Dinner Set 24pc,Home & Kitchen,1,2457,"2,457.00",CUST-43042,App
UK-2026-102195,2026-03-18,North,Chandigarh,Denim Jacket,Fashion,1,2122,2122,CUST-30168,Website
UK-2026-101826,2026-03-14,South,Chennai,Leather Wallet,Fashion,3,918,2754,CUST-18637,App
UK-2026-100595,2026-01-13,South,Hyderabad,Badminton Racket Set,Sports,1,2517,2517,CUST-67251,App
UK-2026-103836,2026-05-29,North,Delhi,Dinner Set 24pc,Home & Kitchen,1,2609,2609,CUST-28574,Website
UK-2026-104778,2026-06-18,North,Noida,Foldable Treadmill T2,Sports,1,25662,25662,CUST-61143,Marketplace
UK-2026-100872,2026-02-05,North,New Delhi,Cotton Bedsheet Set,Home & Kitchen,3,1357,4071,CUST-47939,Website
UK-2026-100977,2026-02-11,North,Noida,Air Fryer 5L,Home & Kitchen,1,5395,5395,CUST-54437,Website
UK-2026-104913,2026-06-28,West,Surat,Bluetooth Speaker Mini,Electronics,1,1546,1546,CUST-98344,App
UK-2026-104135,2026-06-03,Central,Raipur,Robot Vacuum R7,Home & Kitchen,3,19923,59769,CUST-91397,App
UK-2026-103690,2026-05-13,South,Bengaluru,Cricket Bat English Willow,Sports,2,8930,17860,CUST-97899,App
UK-2026-104697,01-06-26,North,Chandigarh,Leather Wallet,Fashion,1,857,857,CUST-63381,App
UK-2026-104689,2026-06-20,East,Guwahati,Robot Vacuum R7,Home & Kitchen,1,19916,19916 INR,CUST-95941,App
UK-2026-101137,2026-02-10,South,Kochi,Bluetooth Speaker Mini,Electronics,1,1573,1573,CUST-23327,App
UK-2026-102516,2026-04-02,,Bhopal,Running Sneakers,Fashion,1,2695,2695,CUST-47315,Website
UK-2026-102990,2026-04-03,Central,Indore,Power Bank 20000mAh,Electronics,1,1774,1774,CUST-32321,App
UK-2026-102753,2026-04-04,East,Kolkata,43-inch Smart TV   ,Electronics,3,26645,79935,CUST-90761,Marketplace
UK-2026-103286,2026-05-17,Central,Bhopal,Leather Wallet,Fashion,1,863,863,CUST-90212,App
UK-2026-104904,2026-06-08,South,Hyderabad,Noise-Cancelling Headphones,Electronics,3,9425,28275,CUST-35855,Website
UK-2026-104930,2026-06-24,West,Ahmedabad,Ethnic Dupatta,Fashion,1,501,501,CUST-38375,App
UK-2026-104586,2026-06-26,North,Chandigarh,Wireless Earbuds Pro,Electronics,1,3133,3133,CUST-74878,App
UK-2026-103130,2026-05-05,Central,Bhopal,Ultrabook Air 14,Electronics,1,30663,30663,CUST-42154,Marketplace
UK-2026-100147,2026-01-06,West,Ahmedabad,Badminton Racket Set,Sports,2,2426,4852,CUST-71542,Website
UK-2026-104806,2026-06-17,West,Ahmedabad,Mirrorless Camera Lite,Electronics,1,29563,29563,CUST-73957,Marketplace
UK-2026-103214,2026-05-10,North,Delhi,Ultrabook Air 14,Electronics,1,31455,31455,CUST-70251,Marketplace
UK-2026-104352,2026-06-29,West,Surat,43-inch Smart TV,Electronics,1,26192,26192,CUST-13983,Website
UK-2026-100290,2026-01-27,North,Delhi,Cotton Bedsheet Set,Home & Kitchen,1,1362,1362,CUST-82034,App
UK-2026-103964,2026-05-14,South,Hyderabad,Cotton Kurta Set,Fashion,2,1255,2510,CUST-81170,App
UK-2026-100636,2026-01-04,West,Mumbai,Mirrorless Camera Lite,Electronics,4,29512,118048,CUST-19845,Website
UK-2026-100602,2026-01-09,West,Ahmedabad,Sunscreen SPF50,Beauty,2,552,1104,CUST-29445,App
UK-2026-102048,2026-03-10,East,Calcutta,Gym Gloves,Sports,1,515,515,CUST-73952,App
UK-2026-103959,2026-05-01,South,Hyderabad,Cycling Helmet,Sports,2,1540,3080,CUST-22121,App
UK-2026-101626,2026-03-30,East,Kolkata,Badminton Racket Set,Sports,2,2593,5186,CUST-94527,Website
UK-2026-101610,2026-03-09,East,Kolkata,Matte Lipstick Set,Beauty,1,893,893,CUST-49402,Website
UK-2026-104650,2026-06-26,Central,Raipur,Formal Shirt,Fashion,1,1099,1099,CUST-58866,App
UK-2026-104553,2026-06-14,North,Chandigarh,Modern Wall Clock,Home & Kitchen,2,761,1522,CUST-63230,Marketplace
UK-2026-104603,2026-06-29,East,Bhubaneswar,Cotton Kurta Set,Fashion,1,1321,1321,CUST-86376,Marketplace
UK-2026-101094,2026-02-15,North,Gurugram,Smart Watch X2,Electronics,1,4317,4317,CUST-26674,Marketplace
UK-2026-100974,2026-02-24,South,Bengaluru,Football Size 5,Sports,1,924,924,CUST-86086,Website
UK-2026-102898,2026-04-20,West,Ahmedabad,Eau de Parfum 100ml,Beauty,1,2027,2027,CUST-77309,Website
UK-2026-102829,2026-04-07,South,Chennai,Mixer Grinder 750W,Home & Kitchen,1,3208,3208,CUST-66310,App
UK-2026-100024,2026-01-15,South,Chennai,Sunscreen SPF50,Beauty,1,560,560,CUST-81170,App
UK-2026-104561,2026-06-21,South,Kochi,Smart Watch X2,Electronics,3,4593,13779,CUST-65542,App
UK-2026-100237,2026-01-10,West,Surat,Denim Jacket,Fashion,1,2203,2203,CUST-96908,App
UK-2026-102568,2026-04-17,West,Surat,Bluetooth Speaker Mini,Electronics,1,1460,1460,CUST-42155,App
UK-2026-103813,2026-05-12,Central,Bhopal,Electric Kettle 1.5L,Home & Kitchen,1,1044,1044,CUST-32166,Marketplace
UK-2026-100691,2026-01-09,West,Surat,Noise-Cancelling Headphones,Electronics,1,8677,8677,CUST-70194,App
UK-2026-101782,2026-03-16,South,Bengaluru,Mirrorless Camera Lite,Electronics,1,27797,27797,CUST-76878,App
UK-2026-103956,2026-05-13,North,Noida,Electric Kettle 1.5L,Home & Kitchen,2,1108,2216,CUST-40493,Marketplace
UK-2026-101085,2026-02-03,North,Delhi,  Modern Wall Clock,Home & Kitchen,3,801,2403,CUST-89368,App
UK-2026-101853,2026-03-26,Central,Nagpur,Slim Fit Jeans,Fashion,1,1580,1580,CUST-79226,Website
UK-2026-102321,2026-04-06,West,Mumbai,Matte Lipstick Set,Beauty,1,936,936,CUST-24523,App
UK-2026-100338,2026-01-20,North,Chandigarh,Air Fryer 5L,Home & Kitchen,2,5485,10970,CUST-82140,Website
UK-2026-104121,2026-06-16,East,Patna,Running Sneakers,Fashion,1,2877,2877,CUST-36923,App
UK-2026-104774,2026-06-03,South,Chennai,Power Bank 20000mAh,Electronics,1,1802,1802,CUST-31348,Marketplace
UK-2026-101818,13-03-26,South,Chennai,Running Sneakers,Fashion,1,2835,2835,CUST-57096,Website
UK-2026-104386,2026-06-30,East,Guwahati,Smart Watch X2,Electronics,1,4392,4392,CUST-35354,App
UK-2026-100551,2026-01-25,West,Pune,Mixer Grinder 750W,Home & Kitchen,4,3351,13404,CUST-95082,Website
UK-2026-104758,2026-06-22,North,Chandigarh,Yoga Mat Pro,Sports,1,1195,1195,CUST-43523,Marketplace
UK-2026-100472,2026-01-26,East,Guwahati,Robot Vacuum R7,Home & Kitchen,1,18221,18221,CUST-52619,App
UK-2026-104902,2026-06-23,West,Ahmedabad,Slim Fit Jeans,Fashion,1,1592,1592,CUST-83741,App
UK-2026-101462,2026-03-13,South,Kochi,Wireless Earbuds Pro,Electronics,1,3139,3139,CUST-71347,App
UK-2026-100700,2026-01-02,North,Chandigarh,Face Wash Combo,Beauty,2,444,888,CUST-41525,Marketplace
UK-2026-103635,2026-05-26,South,Chennai,Air Fryer 5L,Home & Kitchen,1,5653,5653,CUST-33894,Marketplace
UK-2026-103038,2026-04-25,North,Gurugram,Wireless Earbuds Pro,Electronics,1,2894,2894,CUST-19269,App
UK-2026-103027,2026-04-03,Central,Nagpur,Gym Gloves,Sports,2,514,1028,CUST-45867,App
UK-2026-102207,2026-03-14,South,Kochi,Denim Jacket,Fashion,1,2125,2125,CUST-54466,Marketplace
UK-2026-102257,2026-04-10,West,Surat,Makeup Brush Set,Beauty,2,1263,2526,CUST-19875,Website
UK-2026-102443,2026-04-26,North,Delhi,Ethnic Dupatta,Fashion,1,498,498,CUST-84408,App
UK-2026-101806,2026-03-30,North,Noida,Ultrabook Air 14,Electronics,3,29160,87480,CUST-30888,Website
